id,uni_id,name,type,state,district
33009,81,"GOVT.B.SC.NURSING COLLEGE, PAREKH INSTITUTE, CIRCUIT HOUSE, JAGDALPUR","Affiliated College","Chhatisgarh","Bastar"
32958,81,"GOVT.COLLEGE OF NURSING, BELADULA ROAD,NEAR BSNL OFFICE","Affiliated College","Chhatisgarh","Raigarh"
32969,81,"GOVT.COLLEGE OF NURSING ,KAWARDHA,OLD DISTT. HOSPITAL CAMPUS","Affiliated College","Chhatisgarh","Kabeerdham"
32987,81,"GOVT. DENTAL COLLEGE ,BEHIND OF RAJBANDHA GROUND,IN FRONT OF MARHI MATA TEMPLE","Affiliated College","Chhatisgarh","Raipur"
32975,81,"GOVT. MEDICAL COLLEGE, JAGDALPUR","Affiliated College","Chhatisgarh","Bastar"
32953,81,"GOVT. N.P.A. AYURVED COLLEGE, G.E.ROAD","Affiliated College","Chhatisgarh","Raipur"
32989,81,"GOVT.PHYSIOTHERAPY COLLEGE, PT.J.N.M. MEDICAL COLLEGE","Affiliated College","Chhatisgarh","Raipur"
32963,81,"GRACIOUS COLLEGE OF NURSING, BELBHATA, ABHANPUR","Affiliated College","Chhatisgarh","Raipur"
32955,81,"HOLYCROSS COLLEGE OF NURSING, HOLYCROSS HOSPITAL, AMBIKAPUR","Affiliated College","Chhatisgarh","Surguja"
32997,81,"JAGATGURU SANKARACHARYA COLLEGE OF NURSING, SEJBAHAR, MUJGAHAN","Affiliated College","Chhatisgarh","Raipur"
33000,81,"K.B.PATEL COLLEGE OF NURSING ,GODRIPARA ,CHIRMIRI","Affiliated College","Chhatisgarh","Surguja"
32957,81,"MAHARANA PRATAP COLLEGE OF NURSING, ASHISH BHAWAN, NEAR KOTA STADIUM","Affiliated College","Chhatisgarh","Raipur"
33005,81,"MAHARANA PRATAP HOMOEOPATHY MEDICAL COLLEGE, NEW RAJENDRA NAGAR","Affiliated College","Chhatisgarh","Raipur"
32976,81,"MAITRI COLLEGE OF DENTISTRY AND RESEARCH CENTRE,G.E.ROAD,ANJORA","Affiliated College","Chhatisgarh","Durg"
33003,81,"MAITRI COLLEGE OF NURSING, G.E.ROAD, ANJORA","Affiliated College","Chhatisgarh","Durg"
32993,81,"MARGDARSAN INSTITUTE COLLEGE OF NURSING, SHRI SARWESHWARI NAGAR, BAIKUNTHPUR","Affiliated College","Chhatisgarh","Koriya"
32986,81,"M.J.COLLEGE OF NURSING, KOHKA JUNWANI ROAD, NEAR C.B.S.C. SUBSTATION, BHILAI","Affiliated College","Chhatisgarh","Durg"
32994,81,"MODERN MEDICAL INSTITUTE OF NURSING, LALPUR","Affiliated College","Chhatisgarh","Raipur"
32962,81,"MOHSIN-E-MILLAT UNANI MEDICAL COLLEGE AND HOSPITAL, BAIJNATHPARA","Affiliated College","Chhatisgarh","Raipur"
32996,81,"MOTHER TERESA COLLEGE OF NURSING, 303 RING ROAD, CHOPRAPARA COLLEGE, AMBIKAPUR","Affiliated College","Chhatisgarh","Surguja"
32970,81,"MOTHER TERESA COLLEGE OF NURSING, RAWATPURA SARKAR INSTITUTE, VILL-CHORHA, KUMHARI","Affiliated College","Chhatisgarh","Durg"
33016,81,"NEW HORIZON DENTAL COLLEGE & RESEARCH INSTITUTE, GANDHI SMRITI VATIKA, MUNGELI ROAD","Affiliated College","Chhatisgarh","Bilaspur"
32956,81,"ORIENTAL COLLEGE OF NURSING, BILASPUR ROAD, KATGHORA","Affiliated College","Chhatisgarh","Korba"
32952,81,"PARWATI INSTITUTE OF TRAINING,RESEARCH AND MANAGEMENT, NURSING COLLEGE CAMPUS MADANPUR,N.H.-78,M.G.ROAD,NEAR SILIFILI,AMBIKAPUR","Affiliated College","Chhatisgarh","Surguja"
33007,81,"P.G. COLLEGE OF NURSING, STREET NO-5, HOSPITAL SECTOR, BHILAI","Affiliated College","Chhatisgarh","Durg"
32980,81,"PT. J.N.M. MEDICAL COLLEGE, RAIPUR","Affiliated College","Chhatisgarh","Raipur"
32967,81,"RAIPUR HOMOEOPATHIC COLLEGE, NEAR SHITLAMATA MANDIR, RAMKUND","Affiliated College","Chhatisgarh","Raipur"
33002,81,"RAJEEV LOCHAN AYURVED MEDICAL COLLEGE & HOSPITAL, GUNDERDEHI ROAD","Affiliated College","Chhatisgarh","Durg"
32992,81,"RASTOGI COLLEGE OF NURSING, MODEL TOWN, NEHRU NAGAR (EAST) BHILAI","Affiliated College","Chhatisgarh","Durg"
32998,81,"RASTOGI COLLEGE OF NURSING, VILL-TEDESARA","Affiliated College","Chhatisgarh","Rajnandgaon"
32991,81,"R.I.T.E.E. NURSING COLLEGE, MANDIR HASOUD, CHHATAUNA","Affiliated College","Chhatisgarh","Raipur"
33006,81,"RUNGTA COLLEGE OF DENTAL COLLEGE SCIENCE AND RESEARCH KOHKA, KURUD ROAD, BHILAI","Affiliated College","Chhatisgarh","Durg"
32960,81,"SAKHU COLLEGE OF PROFESSIONAL EDUCATION, BEHIND PT. RAVISHANKAR SHUKLA UNIVERSITY, NEAR KANGERVELLY SCHOOL BUS STOP, DUMAR TALAB","Affiliated College","Chhatisgarh","Raipur"
33001,81,"SANDEEPANEE ACADAMY MADHUBAN ROAD, DYALBAND","Affiliated College","Chhatisgarh","Bilaspur"
33004,81,"SANDEEPANEE ACADAMY VILL-ACHHOTI, POST-MURMUNDA, DHAMDHA","Affiliated College","Chhatisgarh","Durg"
33008,81,"SANKARACHARYA SWAMI SWAROOPANAND COLLEGE OF NURSING, SMRITI NAGAR, JUNWANI,BHILAI","Affiliated College","Chhatisgarh","Durg"
32959,81,"SHREYAS COLLEGE OF NURSING, G.E.ROAD, SUPELA, BHILAI","Affiliated College","Chhatisgarh","Durg"
32982,81,"SHRI CHANDRA NURSING INSTITUTE, G.ROAD, POLYTECHNIC COLLEGE, G.E. ROAD, AMIT MEDICAL STORES, SINDHI COLONY","Affiliated College","Chhatisgarh","Durg"
32995,81,"SHRI MAHAVIR NATURAL, PRAKRITIK & YOGA, VIGYAN MAHAVIDYALAYA, PARAS NAGAR, NAGPURA","Affiliated College","Chhatisgarh","Durg"
32966,81,"SHRI RAMKRISHNA PHYSIOTHERAPY INSTITUTE, SUNDAR NAGAR","Affiliated College","Chhatisgarh","Raipur"
32961,81,"SHRI RAWATPURA SARKAR INSTITUTE OF NURSING, DHANELI, MANA ROAD, DHARSIWA","Affiliated College","Chhatisgarh","Raipur"
33013,81,"SHRI SHANKARACHARYA COLLEGE OF NURSING, AAMDI NAGAR, HUDCO, BHILAI","Affiliated College","Chhatisgarh","Durg"
32990,81,"SHRISHTI COLLEGE OF NURSING, GUJARATI SHIKSHAN SANGH PARISAR, JAI STAMBH CHOWK","Affiliated College","Chhatisgarh","Raipur"
33022,81,"SHRISHTI COLLEGE OF NURSING, RAJGAMAR ROAD, IN FRONT OF DISTT.-JAIL","Affiliated College","Chhatisgarh","Korba"
32971,81,"SURYA COLLEGE OF NURSING, LINK ROAD, PARSHURAM BHAWAN","Affiliated College","Chhatisgarh","Janjgir - Champa"
32972,81,"TRIVENI INSTITUTE OF DENTAL SCIENCES HOSPITAL & RESEARCH CENTRE, VIDYASTHALI, RAIPUR ROAD, VILL-BODRI","Affiliated College","Chhatisgarh","Bilaspur"
32954,81,"WE CARE COLLEGE OF NURSING ,TIWARI BUILDING ROAD, VASHUNDHARA GUDHANPUR","Affiliated College","Chhatisgarh","Surguja"
29130,371,"Adarsh College of Nursing, Village ChontKheri PatialaSamana Road, Patiala","Affiliated College","Punjab","Patiala"
29232,371,"Aggarwal College of Nursing, Tehsil Road, Guru Harsahai, Distt. Ferozepur","Affiliated College","Punjab","Firozpur"
29152,371,"Ajit Nursing Institute, Sunam, Distt. Sangrur","Affiliated College","Punjab","Sangrur"
29122,371,"All Saints Institute of Medical Sciences & Research, On Sidhwan Canal, P.O. Jaspal Bangar, Ludhiana","Affiliated College","Punjab","Ludhiana"
49592,371,"AMAN BHALLA COLLEGE OF NURSING, KOTLI","Affiliated College","Punjab","Pathankot"
29247,371,"Aman Bhalla College of NUrsing, Village Kotli, Jammu Amritsar Highway, Pathankot","Affiliated College","Punjab","Gurdaspur"
29201,371,"Amar Professional College of Nursing, VPO Dayalpura, Zirakpur-Patiala Highway, Tehsil Derabassi, Distt. Mohali","Affiliated College","Punjab","Sahibzada Ajit Singh Nagar"
29189,371,"Ambika College of Nursing, VPO Badali, Badala Road, Distt. Mohali","Affiliated College","Punjab","Sahibzada Ajit Singh Nagar"
29197,371,"Anand College of Nursing, Jethuwal, Batala Road , Amritsar","Affiliated College","Punjab","Amritsar"
29248,371,"Anil Baghi College of Nursing, Village Malwal, Ferozepur Moga Road, Ferozepur","Affiliated College","Punjab","Firozpur"
29188,371,"APS College of Nursing, VPO Malsian, Distt. Jalandhar","Affiliated College","Punjab","Jalandhar"
29235,371,"Army College of Nursing, C/o Military Hospital, Jalandhar Cantt","Affiliated College","Punjab","Jalandhar"
29173,371,"Baba Banda Bahadur College of Nursing, Faridkot","Affiliated College","Punjab","Faridkot"
29227,371,"Baba Farid College of Nursing, Faridkot Road, Kotkapura","Affiliated College","Punjab","Faridkot"
29252,371,"Baba Jaswant Singh Dental College Hospital & Research Institute, Sector 40, Urban Estate, Ludhiana","Affiliated College","Punjab","Ludhiana"
49590,371,"BABA MANGAL SINGH NURSING INSTITUTE, BARNALA ROAD, BUGHIPURA","Affiliated College","Punjab","Moga"
29133,371,"Baba Mehar Singh Memorial College of Nursing, VPO Purana Shalla, Distt. Gurdaspur","Affiliated College","Punjab","Gurdaspur"
29181,371,"Baba Moni ji Maharaj, College of Nursing, Lehra Mohabbat, Distt. Bathinda","Affiliated College","Punjab","Bathinda"
29202,371,"Babe Ke Ayurvedic Medical College & Hospital, VPO Daudhar, Via Ajitwal","Affiliated College","Punjab","Moga"
29234,371,"Babe Ke Institute of Nursing, VPO Daudhar, Distt.Moga","Affiliated College","Punjab","Moga"
29171,371,"Bee Kay Institute of Nursing, VPO Behrampur Zimidara, Distt. Ropar","Affiliated College","Punjab","Rupnagar"
29207,371,"Bengal Institute of Health Sciences, Village Jalaldiwal, Teh. Raekot, Distt. Ludhiana","Affiliated College","Punjab","Ludhiana"
29149,371,"Bhai Gurdas General Nursing College, Vpo. Nandpur Kesho, Sirhind Road, Patiala","Affiliated College","Punjab","Patiala"
49593,371,"BHAI GURDAS INSTITUTE OF NURSING, SANGRUR","Affiliated College","Punjab","Sangrur"
29117,371,"Bharat Institute of Nursing Training, Jalandhar Nakodar Road, VPO Mundh, Distt. Jalandhar","Affiliated College","Punjab","Jalandhar"
29114,371,"Bibi Chhankaur College of Nursing, Sardulgarh, Mansa","Affiliated College","Punjab","Mansa"
29230,371,"Bibi Rehmete Christian College of Nursing, Village Kot, Ranjit Sagar Dam Road, Distt. Gurdaspur","Affiliated College","Punjab","Gurdaspur"
29124,371,"BST College of Nursing, Beharipur (Khera Dona), Distt. Kapurthala","Affiliated College","Punjab","Kapurthala"
29150,371,"Christian Dental College, Brown Road, Ludhiana","Affiliated College","Punjab","Ludhiana"
29209,371,"Christian Medical College, Brown Road, Ludhiana","Affiliated College","Punjab","Ludhiana"
29139,371,"College of Nursing, Adesh Institute of Medical Sciences, Kotkapura Road, Muktsar","Affiliated College","Punjab","Muktsar"
29203,371,"College of Nursing, Christian Medical College, Brown Road, Ludhiana","Affiliated College","Punjab","Ludhiana"
29190,371,"College of Nursing, Dayanand Medical College, Civil Lines, Ludhiana","Affiliated College","Punjab","Ludhiana"
29182,371,"College of Nursing, Govt. Medical College, Majitha Road, Amritsar","Affiliated College","Punjab","Amritsar"
29211,371,"College of Nursing, Govt. Rajindra Hospital, Patiala","Affiliated College","Punjab","Patiala"
29163,371,"College of Nursing, Mohan Dai Oswal Cancer Treatment & Research Foundation, G.T. Road, Sherpur Bye Pass, Ludhiana-141009","Affiliated College","Punjab","Ludhiana"
29118,371,"College of Nursing, Public Khalsa College for Women, VPO Kandhala Jattan (Adda Saran), Distt. Hoshiarpur","Affiliated College","Punjab","Hoshiarpur"
29206,371,"College of Nursing, Sigma Nursing Training Institute, Dakhni Bye Pass, Gill Road, Ludhiana","Affiliated College","Punjab","Ludhiana"
29158,371,"College of Physiotherapy, Adesh Institute of Medical Sciences, Kotkapura Road, Muktsar","Affiliated College","Punjab","Muktsar"
29135,371,"College of Physiotherapy, Christian Medical College, Ludhiana","Affiliated College","Punjab","Ludhiana"
29165,371,"Dasmesh College of Nursing, Talwandi Road, Faridkot","Affiliated College","Punjab","Faridkot"
29210,371,"Dasmesh Institute of Research & Dental Sciences, Talwandi Road, Faridkot","Affiliated College","Punjab","Faridkot"
29214,371,"Davindra Memorial College of Nursing, Khemkaran Road, Patti, Distt. Tarn Taran-143416","Affiliated College","Punjab","Tarn Taran"
29142,371,"DAV Institute of Physiotherapy & Rehabilitation, MHRM, G.T. Road, Jalandhar","Affiliated College","Punjab","Jalandhar"
29116,371,"Dayanand Ayurvedic College, Mahatma Hans Raj Marg, G.T. Road, Jalandhar","Affiliated College","Punjab","Jalandhar"
29255,371,"Dayanand Medical College,Civil Lines, Ludhiana","Affiliated College","Punjab","Ludhiana"
29215,371,"Desh Bhagat Ayurvedic College, VPO Saunti, Amloh","Affiliated College","Punjab","Fatehgarh Sahib"
29226,371,"Desh Bhagat College of Nursing, Village Sounti Amloh Road, Mandi Gobindgarh, Distt. Fatehgarh Sahib-147301","Affiliated College","Punjab","Fatehgarh Sahib"
29205,371,"Desh Bhagat Dental College & Hospital, Kotkapura Road, Muktsar","Affiliated College","Punjab","Muktsar"
29138,371,"Dr Shyam Lal Thapar College of Nursing, Amritsar Barnala Bypass Road, Moga","Affiliated College","Punjab","Moga"
29115,371,"Genesis Institute of Dental Sciences & Research(Dental College & Hospital), Ferozepur- Moga Road, Ferozepur","Affiliated College","Punjab","Firozpur"
29168,371,"Gian Sagar College of Nursing, Ram Nagar (Banur) Distt. Patiala","Affiliated College","Punjab","Patiala"
29253,371,"Gian Sagar College of Physiotherapy, Ram Nagar, VPO Banur, Distt. Patiala","Affiliated College","Punjab","Patiala"
29192,371,"Gian Sagar Dental College, Village Ram Nagar, Banur","Affiliated College","Punjab","Patiala"
29185,371,"Gian Sagar Medical College & Hospital, Vill. Ram Nagar, Banur","Affiliated College","Punjab","Patiala"
29229,371,"Govt. Ayurvedic College, Lower Mall, Patiala","Affiliated College","Punjab","Patiala"
29159,371,"Govt. Dental College, Amritsar","Affiliated College","Punjab","Amritsar"
29178,371,"Govt. Dental College, Sangrur Road, Patiala","Affiliated College","Punjab","Patiala"
29193,371,"Govt. Medical College, Majitha Road, Amritsar","Affiliated College","Punjab","Amritsar"
29191,371,"Govt. Medical College, Sangrur Road, Patiala","Affiliated College","Punjab","Patiala"
29241,371,"Gursewa College of Nursing, VPO Panam, Garhshankar, Distt. Hoshiarpur","Affiliated College","Punjab","Hoshiarpur"
29169,371,"Guru Gobind Singh College of Nursing, Talwandi Sabo, Sardulgarh Road Distt. Bathinda","Affiliated College","Punjab","Bathinda"
29238,371,"Guru Gobind Singh Medical College, Sadiq Road, Faridkot","Constituent / University College","Punjab","Faridkot"
29125,371,"Guru Nanak Ayurvedic Medical College, Barkandi Road, Near Ajit Cinema","Affiliated College","Punjab","Muktsar"
29218,371,"Guru Nanak Ayurvedic Medical College & Research Institute, Malerkotla Road, VPO Gopalpur","Affiliated College","Punjab","Ludhiana"
29240,371,"Guru Nanak College of Nursing, P.O. Dehlon, Gopalpur, Distt. Ludhiana","Affiliated College","Punjab","Ludhiana"
29225,371,"Guru Nanak College of Nursing, VPO Dhahan Kaleran,Distt. Nawanshahr","Affiliated College","Punjab","Shahid Bhagat Singh Nagar"
29119,371,"Guru Nanak Dev Dental College & Research Institute, Patiala Bathinda Road, Sunam","Affiliated College","Punjab","Sangrur"
29175,371,"Guru Teg Bahadur College of Nursing, Jandiala Guru, Distt. Amritsar","Affiliated College","Punjab","Amritsar"
29220,371,"Hakim Kishori Lal College of Nursing, Guruharsahai, Distt. Ferozepur","Affiliated College","Punjab","Firozpur"
29172,371,"Homoeopathic Medical College, Hanumangarh Road, Abohar","Affiliated College","Punjab","Firozpur"
29195,371,"Indo American College of Nursing, Amritsar Road, Moga-142001","Affiliated College","Punjab","Moga"
29140,371,"Institute of Nursing Education, Guru Teg Bahadur Sahib (C) Hospital, Shastri Nagar, Model Town, Ludhiana","Affiliated College","Punjab","Ludhiana"
29156,371,"International College of Nursing, Ferozepur G.T. Road, Village Piddi, Distt. Tarn Taran","Affiliated College","Punjab","Tarn Taran"
29132,371,"Jhulka College of Nursing & Health Sciences, Julka Nagar, Batala Road, Qudian, Distt. Gurdaspur","Affiliated College","Punjab","Gurdaspur"
29213,371,"JUSS Institute of Nursing, VPO Sekhwan, Distt. Gurdaspur","Affiliated College","Punjab","Gurdaspur"
29161,371,"Kalyan Homoeopathic Medical College & Hospital, Jandiala Road, Tran Taran","Affiliated College","Punjab","Tarn Taran"
29151,371,"KD College of Nursing, Village Dohlron, Mahilpur-Garhshankar Road, Post office Mahilpur, Distt. Hoshiarpur","Affiliated College","Punjab","Hoshiarpur"
29245,371,"Khalsa College of Nursing, Amritsar","Affiliated College","Punjab","Amritsar"
29113,371,"Kular College of Nursing, VPO Kishangarh, Distt. Ludhiana","Affiliated College","Punjab","Ludhiana"
29196,371,"Lajjiawati Jain Memorial Nursing Institute, Barnala Chowk, Raekot","Affiliated College","Punjab","Ludhiana"
29224,371,"Lala Lajpat Rai Institute of Nursing Education, Gulab Devi Hospital, Jalandhar","Affiliated College","Punjab","Jalandhar"
29128,371,"Lala Laj Pat Rai Institute of Nursing, Moga","Affiliated College","Punjab","Moga"
29219,371,"Life Guard Nursing Institute, Village Bhindran, Kaloudi Road, Sangrur","Affiliated College","Punjab","Sangrur"
29243,371,"Lord Mahavira Homeopathic Medical College, Kitchlu Nagar, Hehneman Road, Ludhiana","Affiliated College","Punjab","Ludhiana"
49594,371,"LORD SHIVA COLLEGE OF NURSING, HAMIRGARH","Affiliated College","Punjab","Sangrur"
29233,371,"Luxmi Bai Institute of Dental Sciences & Hospital, Sirhind Road, VPO Baran","Affiliated College","Punjab","Patiala"
29144,371,"Mahatma Hans Raj DAV Institute of Nursing & Hospital, MHRM, G.T. Road, Jalandhar","Affiliated College","Punjab","Jalandhar"
29242,371,"Mai Bhago Ayurvedic College (For Women), Ferozepur Road, Muktsar","Affiliated College","Punjab","Muktsar"
29184,371,"Mai Bhago College of Nursing, Village Piddi, Distt. Tarn Taran","Affiliated College","Punjab","Tarn Taran"
29160,371,"Malwa College of Nursing, Faridkot Road, Kotkapura","Affiliated College","Punjab","Faridkot"
29254,371,"Malwa College of Nursing, Mehal Kalan, Distt. Barnala","Affiliated College","Punjab","Barnala"
29170,371,"Mata Gujri Institute of Nursing, Village Mehmadpur, P.O. Adampur, Distt. Jalandhar","Affiliated College","Punjab","Jalandhar"
29236,371,"Mata Sahib Kaur College of Nursing, VPO Balongi,Teh. & Distt. Mohali- 140301","Affiliated College","Punjab","Sahibzada Ajit Singh Nagar"
29223,371,"Mata Saraswati Institute of Nursing Education, VPO Birmi, Distt. Ludhiana","Affiliated College","Punjab","Ludhiana"
49588,371,"MEERA MEDICAL INSTITUTE OF NURSING AND HOSPITAL, ABOHAR","Affiliated College","Punjab","Fazilka"
29147,371,"Mother Mary s Institute of Nursing, Deowal Road, Nasrala, Distt. Hoshiarpur","Affiliated College","Punjab","Hoshiarpur"
29180,371,"Nam Rattra International College of Nursing, Loharka Road, Near Power House, Amritsar.","Affiliated College","Punjab","Amritsar"
29204,371,"National Dental College, VPO Gulabgarh, Tehsil Dera Bassi","Affiliated College","Punjab","Patiala"
29228,371,"National Institute of Nursing, Village Khurana, Distt. Sangrur","Affiliated College","Punjab","Sangrur"
29157,371,"Netaji Subhas Institute of Sports, Moti Bagh, Patiala","Affiliated College","Punjab","Patiala"
29136,371,"Nightingale College of Nursing, VPO Narangwal Kalan, Distt. Ludhiana","Affiliated College","Punjab","Ludhiana"
29120,371,"Phoneix, The Global Institute of Nursing, Vill. Rampur, Lambra","Affiliated College","Punjab","Jalandhar"
46108,371,"PUNJAB INSTITUTE OF MEDICAL SCIENCES, JALANDHAR","Affiliated College","Punjab","Jalandhar"
29176,371,"Punjab Public College of Nursing, VPO. Katar Singh Wala, Mansa Road, Distt.Bathinda","Affiliated College","Punjab","Bathinda"
29221,371,"Rayat Bahra College of Nursing, Village Sohauran, Tehsil Kharar, Distt. Mohali-140104","Affiliated College","Punjab","Sahibzada Ajit Singh Nagar"
29239,371,"Rayat Bahra College of Nursing, VPO Bohan, Tehsil & Distt. Hoshiarpur","Affiliated College","Punjab","Hoshiarpur"
29141,371,"Rayat Bahra Dental College, Village Daon Majra, Tehsil Kharar","Affiliated College","Punjab","Sahibzada Ajit Singh Nagar"
29244,371,"Royal Institute of Nursing, Village Jaito Sarja, Tehsil Batala, Distt. Gurdaspur- 143505","Affiliated College","Punjab","Gurdaspur"
29177,371,"Saint Sahara Ayurvedic Medical College & Hospital, Kot Shameer, Bathinda","Affiliated College","Punjab","Bathinda"
29194,371,"Saint Soldier College of Physiotherapy & Rehabilitation, Basant Vihar, Nakodar Road, VPO Khambra (Jalandhar)","Affiliated College","Punjab","Jalandhar"
29154,371,"Sandhu Institute of Nursing, Mahalon, Nawanshahr","Affiliated College","Punjab","Shahid Bhagat Singh Nagar"
29217,371,"Sanjeevani College of Nursing, Village Daudpur, Khanna-141417","Affiliated College","Punjab","Ludhiana"
29212,371,"Sant Baba Bhag Singh Institute of Nursing, Village Khiala, PO Pandhiana, Distt. Jalandhar","Affiliated College","Punjab","Jalandhar"
29186,371,"Saraswati Nursing Institute, Kurali-Morinda Road, Village Dhyanpura, Distt. Ropar","Affiliated College","Punjab","Rupnagar"
29127,371,"Saraswati Professional & Higher Education College of Nursing, VPO-Gharuan, Tehsil-Kharar, Mohali","Affiliated College","Punjab","Sahibzada Ajit Singh Nagar"
29164,371,"SBS College of Nursing, Village Sodewala, Malanwala Road, Distt. Ferozepur","Affiliated College","Punjab","Firozpur"
29166,371,"SBS Institute of Nursing, Village Sohian Kalan, Tehsil Majitha, Fatehgarh Churian Road, Distt. Amritsar","Affiliated College","Punjab","Amritsar"
29200,371,"SGL College of Nursing, Village Semi, P.O. Khajurala, Distt. Jalandhar","Affiliated College","Punjab","Jalandhar"
29208,371,"Shaheed Kartar Singh Sarabha Ayurvedic College & Hospital, VPO Sarabha","Affiliated College","Punjab","Ludhiana"
29237,371,"Shaheed Kartar Singh Sarabha College of Nursing, Sarabha, Distt Ludhiana","Affiliated College","Punjab","Ludhiana"
